O*NET-SOC Code,Element ID,Element Name,Scale ID,Data Value,Title
43-4181.00,2.B.3.g,Operations Monitoring,IM,2.12,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.3.h,Operation and Control,IM,1.50,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.3.j,Equipment Maintenance,IM,1.00,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.3.k,Troubleshooting,IM,1.38,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.3.l,Repairing,IM,1.00,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.3.m,Quality Control Analysis,IM,1.88,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.4.e,Judgment and Decision Making,IM,3.12,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.4.g,Systems Analysis,IM,2.75,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.4.h,Systems Evaluation,IM,2.38,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.5.a,Time Management,IM,3.12,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.5.b,Management of Financial Resources,IM,1.38,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.5.c,Management of Material Resources,IM,1.38,Reservation and Transportation Ticket Agents and Travel Clerks
43-4181.00,2.B.5.d,Management of Personnel Resources,IM,2.25,Reservation and Transportation Ticket Agents and Travel Clerks
43-5011.00,2.A.1.a,Reading Comprehension,IM,3.25,Cargo and Freight Agents
43-5011.00,2.A.1.b,Active Listening,IM,3.50,Cargo and Freight Agents
43-5011.00,2.A.1.c,Writing,IM,3.00,Cargo and Freight Agents
43-5011.00,2.A.1.d,Speaking,IM,3.62,Cargo and Freight Agents
43-5011.00,2.A.1.e,Mathematics,IM,2.25,Cargo and Freight Agents
43-5011.00,2.A.1.f,Science,IM,1.00,Cargo and Freight Agents
43-5011.00,2.A.2.a,Critical Thinking,IM,3.25,Cargo and Freight Agents
43-5011.00,2.A.2.b,Active Learning,IM,2.75,Cargo and Freight Agents
43-5011.00,2.A.2.c,Learning Strategies,IM,2.00,Cargo and Freight Agents
43-5011.00,2.A.2.d,Monitoring,IM,3.00,Cargo and Freight Agents
43-5011.00,2.B.1.a,Social Perceptiveness,IM,3.00,Cargo and Freight Agents
43-5011.00,2.B.1.b,Coordination,IM,3.00,Cargo and Freight Agents
43-5011.00,2.B.1.c,Persuasion,IM,2.88,Cargo and Freight Agents
43-5011.00,2.B.1.d,Negotiation,IM,3.12,Cargo and Freight Agents
43-5011.00,2.B.1.e,Instructing,IM,2.50,Cargo and Freight Agents
43-5011.00,2.B.1.f,Service Orientation,IM,3.00,Cargo and Freight Agents
43-5011.00,2.B.2.i,Complex Problem Solving,IM,3.00,Cargo and Freight Agents
43-5011.00,2.B.3.a,Operations Analysis,IM,2.00,Cargo and Freight Agents
43-5011.00,2.B.3.b,Technology Design,IM,1.38,Cargo and Freight Agents
43-5011.00,2.B.3.c,Equipment Selection,IM,1.62,Cargo and Freight Agents
43-5011.00,2.B.3.d,Installation,IM,1.12,Cargo and Freight Agents
43-5011.00,2.B.3.e,Programming,IM,1.38,Cargo and Freight Agents
43-5011.00,2.B.3.g,Operations Monitoring,IM,2.38,Cargo and Freight Agents
43-5011.00,2.B.3.h,Operation and Control,IM,1.62,Cargo and Freight Agents
43-5011.00,2.B.3.j,Equipment Maintenance,IM,1.62,Cargo and Freight Agents
43-5011.00,2.B.3.k,Troubleshooting,IM,2.00,Cargo and Freight Agents
43-5011.00,2.B.3.l,Repairing,IM,1.50,Cargo and Freight Agents
43-5011.00,2.B.3.m,Quality Control Analysis,IM,2.25,Cargo and Freight Agents
43-5011.00,2.B.4.e,Judgment and Decision Making,IM,2.75,Cargo and Freight Agents
43-5011.00,2.B.4.g,Systems Analysis,IM,2.25,Cargo and Freight Agents
43-5011.00,2.B.4.h,Systems Evaluation,IM,2.00,Cargo and Freight Agents
43-5011.00,2.B.5.a,Time Management,IM,3.12,Cargo and Freight Agents
43-5011.00,2.B.5.b,Management of Financial Resources,IM,1.38,Cargo and Freight Agents
43-5011.00,2.B.5.c,Management of Material Resources,IM,2.12,Cargo and Freight Agents
43-5011.00,2.B.5.d,Management of Personnel Resources,IM,2.12,Cargo and Freight Agents
43-5011.01,2.A.1.a,Reading Comprehension,IM,3.75,Freight Forwarders
43-5011.01,2.A.1.b,Active Listening,IM,3.38,Freight Forwarders
43-5011.01,2.A.1.c,Writing,IM,3.25,Freight Forwarders
43-5011.01,2.A.1.d,Speaking,IM,3.25,Freight Forwarders
43-5011.01,2.A.1.e,Mathematics,IM,3.00,Freight Forwarders
43-5011.01,2.A.1.f,Science,IM,1.00,Freight Forwarders
43-5011.01,2.A.2.a,Critical Thinking,IM,3.38,Freight Forwarders
43-5011.01,2.A.2.b,Active Learning,IM,3.12,Freight Forwarders
43-5011.01,2.A.2.c,Learning Strategies,IM,2.75,Freight Forwarders
43-5011.01,2.A.2.d,Monitoring,IM,3.50,Freight Forwarders
43-5011.01,2.B.1.a,Social Perceptiveness,IM,3.25,Freight Forwarders
43-5011.01,2.B.1.b,Coordination,IM,3.75,Freight Forwarders
43-5011.01,2.B.1.c,Persuasion,IM,3.12,Freight Forwarders
43-5011.01,2.B.1.d,Negotiation,IM,3.25,Freight Forwarders
43-5011.01,2.B.1.e,Instructing,IM,2.75,Freight Forwarders
43-5011.01,2.B.1.f,Service Orientation,IM,3.25,Freight Forwarders
43-5011.01,2.B.2.i,Complex Problem Solving,IM,3.12,Freight Forwarders
43-5011.01,2.B.3.a,Operations Analysis,IM,1.75,Freight Forwarders
43-5011.01,2.B.3.b,Technology Design,IM,1.75,Freight Forwarders
43-5011.01,2.B.3.c,Equipment Selection,IM,1.50,Freight Forwarders
43-5011.01,2.B.3.d,Installation,IM,1.00,Freight Forwarders
43-5011.01,2.B.3.e,Programming,IM,1.62,Freight Forwarders
43-5011.01,2.B.3.g,Operations Monitoring,IM,2.25,Freight Forwarders
43-5011.01,2.B.3.h,Operation and Control,IM,1.50,Freight Forwarders
43-5011.01,2.B.3.j,Equipment Maintenance,IM,1.50,Freight Forwarders
43-5011.01,2.B.3.k,Troubleshooting,IM,1.50,Freight Forwarders
43-5011.01,2.B.3.l,Repairing,IM,1.50,Freight Forwarders
43-5011.01,2.B.3.m,Quality Control Analysis,IM,1.62,Freight Forwarders
43-5011.01,2.B.4.e,Judgment and Decision Making,IM,3.00,Freight Forwarders
43-5011.01,2.B.4.g,Systems Analysis,IM,3.00,Freight Forwarders
43-5011.01,2.B.4.h,Systems Evaluation,IM,3.00,Freight Forwarders
43-5011.01,2.B.5.a,Time Management,IM,3.25,Freight Forwarders
43-5011.01,2.B.5.b,Management of Financial Resources,IM,2.38,Freight Forwarders
43-5011.01,2.B.5.c,Management of Material Resources,IM,2.12,Freight Forwarders
43-5011.01,2.B.5.d,Management of Personnel Resources,IM,2.50,Freight Forwarders
43-5021.00,2.A.1.a,Reading Comprehension,IM,3.00,Couriers and Messengers
43-5021.00,2.A.1.b,Active Listening,IM,3.25,Couriers and Messengers
43-5021.00,2.A.1.c,Writing,IM,3.00,Couriers and Messengers
43-5021.00,2.A.1.d,Speaking,IM,3.25,Couriers and Messengers
43-5021.00,2.A.1.e,Mathematics,IM,2.50,Couriers and Messengers
43-5021.00,2.A.1.f,Science,IM,1.12,Couriers and Messengers
43-5021.00,2.A.2.a,Critical Thinking,IM,3.00,Couriers and Messengers
43-5021.00,2.A.2.b,Active Learning,IM,2.62,Couriers and Messengers
43-5021.00,2.A.2.c,Learning Strategies,IM,2.12,Couriers and Messengers
43-5021.00,2.A.2.d,Monitoring,IM,2.75,Couriers and Messengers
43-5021.00,2.B.1.a,Social Perceptiveness,IM,2.75,Couriers and Messengers
43-5021.00,2.B.1.b,Coordination,IM,2.75,Couriers and Messengers
43-5021.00,2.B.1.c,Persuasion,IM,2.38,Couriers and Messengers
43-5021.00,2.B.1.d,Negotiation,IM,2.12,Couriers and Messengers
43-5021.00,2.B.1.e,Instructing,IM,1.88,Couriers and Messengers
43-5021.00,2.B.1.f,Service Orientation,IM,3.00,Couriers and Messengers
43-5021.00,2.B.2.i,Complex Problem Solving,IM,2.62,Couriers and Messengers
43-5021.00,2.B.3.a,Operations Analysis,IM,1.38,Couriers and Messengers
43-5021.00,2.B.3.b,Technology Design,IM,1.38,Couriers and Messengers
43-5021.00,2.B.3.c,Equipment Selection,IM,1.12,Couriers and Messengers
43-5021.00,2.B.3.d,Installation,IM,1.00,Couriers and Messengers
43-5021.00,2.B.3.e,Programming,IM,1.00,Couriers and Messengers
43-5021.00,2.B.3.g,Operations Monitoring,IM,2.50,Couriers and Messengers
43-5021.00,2.B.3.h,Operation and Control,IM,2.62,Couriers and Messengers
43-5021.00,2.B.3.j,Equipment Maintenance,IM,1.75,Couriers and Messengers
43-5021.00,2.B.3.k,Troubleshooting,IM,1.88,Couriers and Messengers
43-5021.00,2.B.3.l,Repairing,IM,1.12,Couriers and Messengers
43-5021.00,2.B.3.m,Quality Control Analysis,IM,1.88,Couriers and Messengers
43-5021.00,2.B.4.e,Judgment and Decision Making,IM,2.88,Couriers and Messengers
43-5021.00,2.B.4.g,Systems Analysis,IM,2.00,Couriers and Messengers
43-5021.00,2.B.4.h,Systems Evaluation,IM,2.00,Couriers and Messengers
43-5021.00,2.B.5.a,Time Management,IM,3.25,Couriers and Messengers
43-5021.00,2.B.5.b,Management of Financial Resources,IM,1.62,Couriers and Messengers
43-5021.00,2.B.5.c,Management of Material Resources,IM,1.62,Couriers and Messengers
43-5021.00,2.B.5.d,Management of Personnel Resources,IM,1.88,Couriers and Messengers
43-5031.00,2.A.1.a,Reading Comprehension,IM,3.62,Public Safety Telecommunicators
43-5031.00,2.A.1.b,Active Listening,IM,4.38,Public Safety Telecommunicators
43-5031.00,2.A.1.c,Writing,IM,3.00,Public Safety Telecommunicators
43-5031.00,2.A.1.d,Speaking,IM,4.12,Public Safety Telecommunicators
43-5031.00,2.A.1.e,Mathematics,IM,2.00,Public Safety Telecommunicators
43-5031.00,2.A.1.f,Science,IM,1.38,Public Safety Telecommunicators
43-5031.00,2.A.2.a,Critical Thinking,IM,3.75,Public Safety Telecommunicators
43-5031.00,2.A.2.b,Active Learning,IM,3.12,Public Safety Telecommunicators
43-5031.00,2.A.2.c,Learning Strategies,IM,2.75,Public Safety Telecommunicators
43-5031.00,2.A.2.d,Monitoring,IM,3.12,Public Safety Telecommunicators
43-5031.00,2.B.1.a,Social Perceptiveness,IM,3.88,Public Safety Telecommunicators
43-5031.00,2.B.1.b,Coordination,IM,3.75,Public Safety Telecommunicators
43-5031.00,2.B.1.c,Persuasion,IM,3.12,Public Safety Telecommunicators
43-5031.00,2.B.1.d,Negotiation,IM,2.88,Public Safety Telecommunicators
43-5031.00,2.B.1.e,Instructing,IM,3.00,Public Safety Telecommunicators
43-5031.00,2.B.1.f,Service Orientation,IM,3.75,Public Safety Telecommunicators
43-5031.00,2.B.2.i,Complex Problem Solving,IM,3.25,Public Safety Telecommunicators
43-5031.00,2.B.3.a,Operations Analysis,IM,2.00,Public Safety Telecommunicators
43-5031.00,2.B.3.b,Technology Design,IM,1.75,Public Safety Telecommunicators
43-5031.00,2.B.3.c,Equipment Selection,IM,1.50,Public Safety Telecommunicators
43-5031.00,2.B.3.d,Installation,IM,1.12,Public Safety Telecommunicators
43-5031.00,2.B.3.e,Programming,IM,1.88,Public Safety Telecommunicators
43-5031.00,2.B.3.g,Operations Monitoring,IM,2.50,Public Safety Telecommunicators
43-5031.00,2.B.3.h,Operation and Control,IM,2.00,Public Safety Telecommunicators
43-5031.00,2.B.3.j,Equipment Maintenance,IM,1.50,Public Safety Telecommunicators
43-5031.00,2.B.3.k,Troubleshooting,IM,2.12,Public Safety Telecommunicators
43-5031.00,2.B.3.l,Repairing,IM,1.62,Public Safety Telecommunicators
43-5031.00,2.B.3.m,Quality Control Analysis,IM,2.00,Public Safety Telecommunicators
43-5031.00,2.B.4.e,Judgment and Decision Making,IM,3.38,Public Safety Telecommunicators
43-5031.00,2.B.4.g,Systems Analysis,IM,2.62,Public Safety Telecommunicators
43-5031.00,2.B.4.h,Systems Evaluation,IM,2.00,Public Safety Telecommunicators
43-5031.00,2.B.5.a,Time Management,IM,2.88,Public Safety Telecommunicators
43-5031.00,2.B.5.b,Management of Financial Resources,IM,1.88,Public Safety Telecommunicators
43-5031.00,2.B.5.c,Management of Material Resources,IM,2.00,Public Safety Telecommunicators
43-5031.00,2.B.5.d,Management of Personnel Resources,IM,2.50,Public Safety Telecommunicators
43-5032.00,2.A.1.a,Reading Comprehension,IM,3.75,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.1.b,Active Listening,IM,4.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.1.c,Writing,IM,3.12,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.1.d,Speaking,IM,4.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.1.e,Mathematics,IM,2.12,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.1.f,Science,IM,1.12,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.2.a,Critical Thinking,IM,3.12,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.2.b,Active Learning,IM,3.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.2.c,Learning Strategies,IM,2.75,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.A.2.d,Monitoring,IM,3.88,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.1.a,Social Perceptiveness,IM,3.12,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.1.b,Coordination,IM,3.88,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.1.c,Persuasion,IM,2.75,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.1.d,Negotiation,IM,2.62,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.1.e,Instructing,IM,2.75,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.1.f,Service Orientation,IM,3.12,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.2.i,Complex Problem Solving,IM,3.12,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.a,Operations Analysis,IM,1.62,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.b,Technology Design,IM,1.62,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.c,Equipment Selection,IM,1.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.d,Installation,IM,1.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.e,Programming,IM,1.38,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.g,Operations Monitoring,IM,2.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.h,Operation and Control,IM,1.25,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.j,Equipment Maintenance,IM,1.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.k,Troubleshooting,IM,1.62,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.l,Repairing,IM,1.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.3.m,Quality Control Analysis,IM,2.00,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.4.e,Judgment and Decision Making,IM,3.12,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.4.g,Systems Analysis,IM,2.88,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.4.h,Systems Evaluation,IM,2.75,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.5.a,Time Management,IM,3.75,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.5.b,Management of Financial Resources,IM,1.75,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.5.c,Management of Material Resources,IM,1.88,"Dispatchers, Except Police, Fire, and Ambulance"
43-5032.00,2.B.5.d,Management of Personnel Resources,IM,2.38,"Dispatchers, Except Police, Fire, and Ambulance"
43-5041.00,2.A.1.a,Reading Comprehension,IM,3.00,"Meter Readers, Utilities"
43-5041.00,2.A.1.b,Active Listening,IM,3.00,"Meter Readers, Utilities"
43-5041.00,2.A.1.c,Writing,IM,2.62,"Meter Readers, Utilities"
43-5041.00,2.A.1.d,Speaking,IM,3.00,"Meter Readers, Utilities"
43-5041.00,2.A.1.e,Mathematics,IM,2.38,"Meter Readers, Utilities"
43-5041.00,2.A.1.f,Science,IM,1.12,"Meter Readers, Utilities"
43-5041.00,2.A.2.a,Critical Thinking,IM,3.00,"Meter Readers, Utilities"
43-5041.00,2.A.2.b,Active Learning,IM,2.75,"Meter Readers, Utilities"
43-5041.00,2.A.2.c,Learning Strategies,IM,2.38,"Meter Readers, Utilities"
43-5041.00,2.A.2.d,Monitoring,IM,2.88,"Meter Readers, Utilities"
43-5041.00,2.B.1.a,Social Perceptiveness,IM,2.75,"Meter Readers, Utilities"
43-5041.00,2.B.1.b,Coordination,IM,2.62,"Meter Readers, Utilities"
43-5041.00,2.B.1.c,Persuasion,IM,2.50,"Meter Readers, Utilities"
43-5041.00,2.B.1.d,Negotiation,IM,2.38,"Meter Readers, Utilities"
43-5041.00,2.B.1.e,Instructing,IM,2.50,"Meter Readers, Utilities"
43-5041.00,2.B.1.f,Service Orientation,IM,3.00,"Meter Readers, Utilities"
43-5041.00,2.B.2.i,Complex Problem Solving,IM,2.88,"Meter Readers, Utilities"
43-5041.00,2.B.3.a,Operations Analysis,IM,1.50,"Meter Readers, Utilities"
43-5041.00,2.B.3.b,Technology Design,IM,1.50,"Meter Readers, Utilities"
43-5041.00,2.B.3.c,Equipment Selection,IM,1.62,"Meter Readers, Utilities"
43-5041.00,2.B.3.d,Installation,IM,1.12,"Meter Readers, Utilities"
43-5041.00,2.B.3.e,Programming,IM,1.88,"Meter Readers, Utilities"
43-5041.00,2.B.3.g,Operations Monitoring,IM,2.88,"Meter Readers, Utilities"
43-5041.00,2.B.3.h,Operation and Control,IM,2.88,"Meter Readers, Utilities"
43-5041.00,2.B.3.j,Equipment Maintenance,IM,2.00,"Meter Readers, Utilities"
43-5041.00,2.B.3.k,Troubleshooting,IM,2.50,"Meter Readers, Utilities"
43-5041.00,2.B.3.l,Repairing,IM,2.00,"Meter Readers, Utilities"
43-5041.00,2.B.3.m,Quality Control Analysis,IM,2.38,"Meter Readers, Utilities"
43-5041.00,2.B.4.e,Judgment and Decision Making,IM,2.62,"Meter Readers, Utilities"
43-5041.00,2.B.4.g,Systems Analysis,IM,2.00,"Meter Readers, Utilities"
43-5041.00,2.B.4.h,Systems Evaluation,IM,2.00,"Meter Readers, Utilities"
43-5041.00,2.B.5.a,Time Management,IM,3.00,"Meter Readers, Utilities"
43-5041.00,2.B.5.b,Management of Financial Resources,IM,1.88,"Meter Readers, Utilities"
43-5041.00,2.B.5.c,Management of Material Resources,IM,1.88,"Meter Readers, Utilities"
43-5041.00,2.B.5.d,Management of Personnel Resources,IM,2.12,"Meter Readers, Utilities"
43-5051.00,2.A.1.a,Reading Comprehension,IM,3.12,Postal Service Clerks
43-5051.00,2.A.1.b,Active Listening,IM,3.38,Postal Service Clerks
43-5051.00,2.A.1.c,Writing,IM,2.88,Postal Service Clerks
43-5051.00,2.A.1.d,Speaking,IM,3.25,Postal Service Clerks
43-5051.00,2.A.1.e,Mathematics,IM,2.75,Postal Service Clerks
43-5051.00,2.A.1.f,Science,IM,1.00,Postal Service Clerks
43-5051.00,2.A.2.a,Critical Thinking,IM,3.00,Postal Service Clerks
43-5051.00,2.A.2.b,Active Learning,IM,2.62,Postal Service Clerks
43-5051.00,2.A.2.c,Learning Strategies,IM,2.12,Postal Service Clerks
43-5051.00,2.A.2.d,Monitoring,IM,3.00,Postal Service Clerks
43-5051.00,2.B.1.a,Social Perceptiveness,IM,3.00,Postal Service Clerks
43-5051.00,2.B.1.b,Coordination,IM,2.75,Postal Service Clerks
43-5051.00,2.B.1.c,Persuasion,IM,2.62,Postal Service Clerks
43-5051.00,2.B.1.d,Negotiation,IM,2.25,Postal Service Clerks
43-5051.00,2.B.1.e,Instructing,IM,2.00,Postal Service Clerks
43-5051.00,2.B.1.f,Service Orientation,IM,3.12,Postal Service Clerks
43-5051.00,2.B.2.i,Complex Problem Solving,IM,2.75,Postal Service Clerks
43-5051.00,2.B.3.a,Operations Analysis,IM,1.50,Postal Service Clerks
43-5051.00,2.B.3.b,Technology Design,IM,1.50,Postal Service Clerks
43-5051.00,2.B.3.c,Equipment Selection,IM,1.00,Postal Service Clerks
43-5051.00,2.B.3.d,Installation,IM,1.00,Postal Service Clerks
43-5051.00,2.B.3.e,Programming,IM,1.62,Postal Service Clerks
43-5051.00,2.B.3.g,Operations Monitoring,IM,2.00,Postal Service Clerks
43-5051.00,2.B.3.h,Operation and Control,IM,1.75,Postal Service Clerks
43-5051.00,2.B.3.j,Equipment Maintenance,IM,1.00,Postal Service Clerks
43-5051.00,2.B.3.k,Troubleshooting,IM,1.88,Postal Service Clerks
43-5051.00,2.B.3.l,Repairing,IM,1.00,Postal Service Clerks
43-5051.00,2.B.3.m,Quality Control Analysis,IM,2.00,Postal Service Clerks
43-5051.00,2.B.4.e,Judgment and Decision Making,IM,2.88,Postal Service Clerks
43-5051.00,2.B.4.g,Systems Analysis,IM,2.00,Postal Service Clerks
43-5051.00,2.B.4.h,Systems Evaluation,IM,2.00,Postal Service Clerks
43-5051.00,2.B.5.a,Time Management,IM,3.00,Postal Service Clerks
43-5051.00,2.B.5.b,Management of Financial Resources,IM,1.88,Postal Service Clerks
43-5051.00,2.B.5.c,Management of Material Resources,IM,1.88,Postal Service Clerks
43-5051.00,2.B.5.d,Management of Personnel Resources,IM,2.12,Postal Service Clerks
43-5052.00,2.A.1.a,Reading Comprehension,IM,2.62,Postal Service Mail Carriers
43-5052.00,2.A.1.b,Active Listening,IM,3.00,Postal Service Mail Carriers
43-5052.00,2.A.1.c,Writing,IM,2.12,Postal Service Mail Carriers
43-5052.00,2.A.1.d,Speaking,IM,3.00,Postal Service Mail Carriers
43-5052.00,2.A.1.e,Mathematics,IM,1.62,Postal Service Mail Carriers
43-5052.00,2.A.1.f,Science,IM,1.00,Postal Service Mail Carriers
43-5052.00,2.A.2.a,Critical Thinking,IM,3.00,Postal Service Mail Carriers
43-5052.00,2.A.2.b,Active Learning,IM,2.00,Postal Service Mail Carriers
43-5052.00,2.A.2.c,Learning Strategies,IM,1.75,Postal Service Mail Carriers
43-5052.00,2.A.2.d,Monitoring,IM,2.62,Postal Service Mail Carriers
